reading_id,timestamp_utc,home_id,panel_rated_amps,voltage,safety_threshold_a,appliance_id,appliance_name,location,priority_category,rated_kw,state,power_kw,current_a,panel_total_current_a,panel_headroom_a,alert_level
r-06923,2026-07-11T06:30:41Z,home-087,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.119,0.5,33.94,46.06,NORMAL
r-06924,2026-07-11T06:30:41Z,home-087,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.379,1.58,33.94,46.06,NORMAL
r-06925,2026-07-11T06:30:41Z,home-087,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.359,1.5,33.94,46.06,NORMAL
r-06926,2026-07-11T06:30:41Z,home-087,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,ON,0.669,2.79,33.94,46.06,NORMAL
r-06927,2026-07-11T06:30:41Z,home-087,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,33.94,46.06,NORMAL
r-06928,2026-07-11T06:30:41Z,home-087,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,ON,5.35,22.29,33.94,46.06,NORMAL
r-06929,2026-07-11T06:30:41Z,home-087,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,33.94,46.06,NORMAL
r-06930,2026-07-11T06:30:41Z,home-087,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.708,2.95,33.94,46.06,NORMAL
r-06931,2026-07-11T06:30:41Z,home-087,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.452,1.88,33.94,46.06,NORMAL
r-06932,2026-07-11T06:30:41Z,home-087,100,240,80,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,33.94,46.06,NORMAL
r-06933,2026-07-11T06:30:41Z,home-087,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,33.94,46.06,NORMAL
r-06934,2026-07-11T06:30:41Z,home-087,100,240,80,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,33.94,46.06,NORMAL
r-06935,2026-07-11T06:30:41Z,home-087,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.109,0.45,33.94,46.06,NORMAL
r-06936,2026-07-11T08:45:27Z,home-087,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.156,0.65,13.87,66.13,NORMAL
r-06937,2026-07-11T08:45:27Z,home-087,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.287,1.2,13.87,66.13,NORMAL
r-06938,2026-07-11T08:45:27Z,home-087,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.404,1.68,13.87,66.13,NORMAL
r-06939,2026-07-11T08:45:27Z,home-087,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,ON,1.01,4.21,13.87,66.13,NORMAL
r-06940,2026-07-11T08:45:27Z,home-087,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,13.87,66.13,NORMAL
r-06941,2026-07-11T08:45:27Z,home-087,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,13.87,66.13,NORMAL
r-06942,2026-07-11T08:45:27Z,home-087,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,13.87,66.13,NORMAL
r-06943,2026-07-11T08:45:27Z,home-087,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.731,3.05,13.87,66.13,NORMAL
r-06944,2026-07-11T08:45:27Z,home-087,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.613,2.55,13.87,66.13,NORMAL
r-06945,2026-07-11T08:45:27Z,home-087,100,240,80,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,13.87,66.13,NORMAL
r-06946,2026-07-11T08:45:27Z,home-087,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,13.87,66.13,NORMAL
r-06947,2026-07-11T08:45:27Z,home-087,100,240,80,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,13.87,66.13,NORMAL
r-06948,2026-07-11T08:45:27Z,home-087,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.128,0.53,13.87,66.13,NORMAL
r-06949,2026-07-11T12:00:41Z,home-087,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.132,0.55,2.9,77.1,NORMAL
r-06950,2026-07-11T12:00:41Z,home-087,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.3,1.25,2.9,77.1,NORMAL
r-06951,2026-07-11T12:00:41Z,home-087,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.361,1.5,2.9,77.1,NORMAL
r-06952,2026-07-11T12:00:41Z,home-087,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,2.9,77.1,NORMAL
r-06953,2026-07-11T12:00:41Z,home-087,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,ON,0.723,3.01,2.9,77.1,NORMAL
r-06954,2026-07-11T12:00:41Z,home-087,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,2.9,77.1,NORMAL
r-06955,2026-07-11T12:00:41Z,home-087,100,240,80,home_battery,Home battery (charging),indoor,resource,5,ON,-3.176,13.23,2.9,77.1,NORMAL
r-06956,2026-07-11T12:00:41Z,home-087,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.596,2.48,2.9,77.1,NORMAL
r-06957,2026-07-11T12:00:41Z,home-087,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.66,2.75,2.9,77.1,NORMAL
r-06958,2026-07-11T12:00:41Z,home-087,100,240,80,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,2.9,77.1,NORMAL
r-06959,2026-07-11T12:00:41Z,home-087,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,2.9,77.1,NORMAL
r-06960,2026-07-11T12:00:41Z,home-087,100,240,80,ac_window,Window A/C unit,indoor,comfort,1.1,ON,0.994,4.14,2.9,77.1,NORMAL
r-06961,2026-07-11T12:00:41Z,home-087,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.106,0.44,2.9,77.1,NORMAL
r-06962,2026-07-11T17:30:18Z,home-087,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.174,0.72,33.46,46.54,NORMAL
r-06963,2026-07-11T17:30:18Z,home-087,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.34,1.42,33.46,46.54,NORMAL
r-06964,2026-07-11T17:30:18Z,home-087,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.331,1.38,33.46,46.54,NORMAL
r-06965,2026-07-11T17:30:18Z,home-087,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,ON,1.15,4.79,33.46,46.54,NORMAL
r-06966,2026-07-11T17:30:18Z,home-087,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,33.46,46.54,NORMAL
r-06967,2026-07-11T17:30:18Z,home-087,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,33.46,46.54,NORMAL
r-06968,2026-07-11T17:30:18Z,home-087,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,33.46,46.54,NORMAL
r-06969,2026-07-11T17:30:18Z,home-087,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.86,3.58,33.46,46.54,NORMAL
r-06970,2026-07-11T17:30:18Z,home-087,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.47,1.96,33.46,46.54,NORMAL
r-06971,2026-07-11T17:30:18Z,home-087,100,240,80,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,33.46,46.54,NORMAL
r-06972,2026-07-11T17:30:18Z,home-087,100,240,80,dryer,Electric dryer,indoor,deferable,5,ON,3.497,14.57,33.46,46.54,NORMAL
r-06973,2026-07-11T17:30:18Z,home-087,100,240,80,ac_window,Window A/C unit,indoor,comfort,1.1,ON,1.081,4.5,33.46,46.54,NORMAL
r-06974,2026-07-11T17:30:18Z,home-087,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.127,0.53,33.46,46.54,NORMAL
r-06975,2026-07-11T19:45:27Z,home-087,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.14,0.58,22.52,57.48,NORMAL
r-06976,2026-07-11T19:45:27Z,home-087,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.315,1.31,22.52,57.48,NORMAL
r-06977,2026-07-11T19:45:27Z,home-087,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.401,1.67,22.52,57.48,NORMAL
r-06978,2026-07-11T19:45:27Z,home-087,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,ON,1.027,4.28,22.52,57.48,NORMAL
r-06979,2026-07-11T19:45:27Z,home-087,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,22.52,57.48,NORMAL
r-06980,2026-07-11T19:45:27Z,home-087,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,22.52,57.48,NORMAL
r-06981,2026-07-11T19:45:27Z,home-087,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,22.52,57.48,NORMAL
r-06982,2026-07-11T19:45:27Z,home-087,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.812,3.38,22.52,57.48,NORMAL
r-06983,2026-07-11T19:45:27Z,home-087,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.577,2.4,22.52,57.48,NORMAL
r-06984,2026-07-11T19:45:27Z,home-087,100,240,80,space_heater,Plug-in space heater,indoor,comfort,1.5,ON,0.899,3.75,22.52,57.48,NORMAL
r-06985,2026-07-11T19:45:27Z,home-087,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,22.52,57.48,NORMAL
r-06986,2026-07-11T19:45:27Z,home-087,100,240,80,ac_window,Window A/C unit,indoor,comfort,1.1,ON,1.095,4.56,22.52,57.48,NORMAL
r-06987,2026-07-11T19:45:27Z,home-087,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.139,0.58,22.52,57.48,NORMAL
r-06988,2026-07-11T22:10:33Z,home-087,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.155,0.65,39.26,40.74,NORMAL
r-06989,2026-07-11T22:10:33Z,home-087,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.445,1.85,39.26,40.74,NORMAL
r-06990,2026-07-11T22:10:33Z,home-087,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.539,2.25,39.26,40.74,NORMAL
r-06991,2026-07-11T22:10:33Z,home-087,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,ON,1.094,4.56,39.26,40.74,NORMAL
r-06992,2026-07-11T22:10:33Z,home-087,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,39.26,40.74,NORMAL
r-06993,2026-07-11T22:10:33Z,home-087,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,ON,4.955,20.65,39.26,40.74,NORMAL
r-06994,2026-07-11T22:10:33Z,home-087,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,39.26,40.74,NORMAL
r-06995,2026-07-11T22:10:33Z,home-087,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.849,3.54,39.26,40.74,NORMAL
r-06996,2026-07-11T22:10:33Z,home-087,100,240,80,sump_pump,Sump pump,indoor,critical,0.75,ON,0.498,2.08,39.26,40.74,NORMAL
r-06997,2026-07-11T22:10:33Z,home-087,100,240,80,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,39.26,40.74,NORMAL
r-06998,2026-07-11T22:10:33Z,home-087,100,240,80,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,39.26,40.74,NORMAL
r-06999,2026-07-11T22:10:33Z,home-087,100,240,80,ac_window,Window A/C unit,indoor,comfort,1.1,ON,0.77,3.21,39.26,40.74,NORMAL
r-07000,2026-07-11T22:10:33Z,home-087,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.117,0.49,39.26,40.74,NORMAL
r-07001,2026-07-11T00:15:22Z,home-088,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.155,0.65,4.23,95.77,NORMAL
r-07002,2026-07-11T00:15:22Z,home-088,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.33,1.38,4.23,95.77,NORMAL
r-07003,2026-07-11T00:15:22Z,home-088,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.53,2.21,4.23,95.77,NORMAL
r-07004,2026-07-11T00:15:22Z,home-088,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,4.23,95.77,NORMAL
r-07005,2026-07-11T00:15:22Z,home-088,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,4.23,95.77,NORMAL
r-07006,2026-07-11T00:15:22Z,home-088,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,4.23,95.77,NORMAL
r-07007,2026-07-11T00:15:22Z,home-088,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,4.23,95.77,NORMAL
r-07008,2026-07-11T00:15:22Z,home-088,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,OFF,0,0,4.23,95.77,NORMAL
r-07009,2026-07-11T00:15:22Z,home-088,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,4.23,95.77,NORMAL
r-07010,2026-07-11T00:15:22Z,home-088,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,4.23,95.77,NORMAL
r-07011,2026-07-11T00:15:22Z,home-088,125,240,100,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,4.23,95.77,NORMAL
r-07012,2026-07-11T00:15:22Z,home-088,125,240,100,garage_tools,Garage / power tools,outdoor,user_driven,1.4,OFF,0,0,4.23,95.77,NORMAL
r-07013,2026-07-11T00:15:22Z,home-088,125,240,100,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,4.23,95.77,NORMAL
r-07014,2026-07-11T00:15:22Z,home-088,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,4.23,95.77,NORMAL
r-07015,2026-07-11T06:30:56Z,home-088,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.157,0.65,20.52,79.48,NORMAL
r-07016,2026-07-11T06:30:56Z,home-088,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.335,1.4,20.52,79.48,NORMAL
r-07017,2026-07-11T06:30:56Z,home-088,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.513,2.14,20.52,79.48,NORMAL
r-07018,2026-07-11T06:30:56Z,home-088,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,20.52,79.48,NORMAL
r-07019,2026-07-11T06:30:56Z,home-088,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,20.52,79.48,NORMAL
r-07020,2026-07-11T06:30:56Z,home-088,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,20.52,79.48,NORMAL
r-07021,2026-07-11T06:30:56Z,home-088,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,20.52,79.48,NORMAL
r-07022,2026-07-11T06:30:56Z,home-088,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,OFF,0,0,20.52,79.48,NORMAL
r-07023,2026-07-11T06:30:56Z,home-088,125,240,100,dryer,Electric dryer,indoor,deferable,5,ON,3.92,16.33,20.52,79.48,NORMAL
r-07024,2026-07-11T06:30:56Z,home-088,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,20.52,79.48,NORMAL
r-07025,2026-07-11T06:30:56Z,home-088,125,240,100,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,20.52,79.48,NORMAL
r-07026,2026-07-11T06:30:56Z,home-088,125,240,100,garage_tools,Garage / power tools,outdoor,user_driven,1.4,OFF,0,0,20.52,79.48,NORMAL
r-07027,2026-07-11T06:30:56Z,home-088,125,240,100,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,20.52,79.48,NORMAL
r-07028,2026-07-11T06:30:56Z,home-088,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,20.52,79.48,NORMAL
r-07029,2026-07-11T08:45:50Z,home-088,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.141,0.59,28.91,71.09,NORMAL
r-07030,2026-07-11T08:45:50Z,home-088,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.3,1.25,28.91,71.09,NORMAL
r-07031,2026-07-11T08:45:50Z,home-088,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.332,1.38,28.91,71.09,NORMAL
r-07032,2026-07-11T08:45:50Z,home-088,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,28.91,71.09,NORMAL
r-07033,2026-07-11T08:45:50Z,home-088,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,5.995,24.98,28.91,71.09,NORMAL
r-07034,2026-07-11T08:45:50Z,home-088,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,28.91,71.09,NORMAL
r-07035,2026-07-11T08:45:50Z,home-088,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,28.91,71.09,NORMAL
r-07036,2026-07-11T08:45:50Z,home-088,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,OFF,0,0,28.91,71.09,NORMAL
r-07037,2026-07-11T08:45:50Z,home-088,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,28.91,71.09,NORMAL
r-07038,2026-07-11T08:45:50Z,home-088,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,28.91,71.09,NORMAL
r-07039,2026-07-11T08:45:50Z,home-088,125,240,100,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,ON,0.171,0.71,28.91,71.09,NORMAL
r-07040,2026-07-11T08:45:50Z,home-088,125,240,100,garage_tools,Garage / power tools,outdoor,user_driven,1.4,OFF,0,0,28.91,71.09,NORMAL
r-07041,2026-07-11T08:45:50Z,home-088,125,240,100,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,28.91,71.09,NORMAL
r-07042,2026-07-11T08:45:50Z,home-088,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,28.91,71.09,NORMAL
r-07043,2026-07-11T12:00:07Z,home-088,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.115,0.48,47.58,52.42,NORMAL
r-07044,2026-07-11T12:00:07Z,home-088,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.344,1.43,47.58,52.42,NORMAL
r-07045,2026-07-11T12:00:07Z,home-088,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.446,1.86,47.58,52.42,NORMAL
r-07046,2026-07-11T12:00:07Z,home-088,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,47.58,52.42,NORMAL
r-07047,2026-07-11T12:00:07Z,home-088,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,4.642,19.34,47.58,52.42,NORMAL
r-07048,2026-07-11T12:00:07Z,home-088,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,47.58,52.42,NORMAL
r-07049,2026-07-11T12:00:07Z,home-088,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,47.58,52.42,NORMAL
r-07050,2026-07-11T12:00:07Z,home-088,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,OFF,0,0,47.58,52.42,NORMAL
r-07051,2026-07-11T12:00:07Z,home-088,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,47.58,52.42,NORMAL
r-07052,2026-07-11T12:00:07Z,home-088,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,47.58,52.42,NORMAL
r-07053,2026-07-11T12:00:07Z,home-088,125,240,100,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,ON,0.147,0.61,47.58,52.42,NORMAL
r-07054,2026-07-11T12:00:07Z,home-088,125,240,100,garage_tools,Garage / power tools,outdoor,user_driven,1.4,ON,1.397,5.82,47.58,52.42,NORMAL
r-07055,2026-07-11T12:00:07Z,home-088,125,240,100,home_battery,Home battery (charging),indoor,resource,5,ON,2.872,11.97,47.58,52.42,NORMAL
r-07056,2026-07-11T12:00:07Z,home-088,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.455,6.06,47.58,52.42,NORMAL
r-07057,2026-07-11T17:30:15Z,home-088,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.183,0.76,37.63,62.37,NORMAL
r-07058,2026-07-11T17:30:15Z,home-088,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.418,1.74,37.63,62.37,NORMAL
r-07059,2026-07-11T17:30:15Z,home-088,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.444,1.85,37.63,62.37,NORMAL
r-07060,2026-07-11T17:30:15Z,home-088,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,37.63,62.37,NORMAL
r-07061,2026-07-11T17:30:15Z,home-088,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,4.673,19.47,37.63,62.37,NORMAL
r-07062,2026-07-11T17:30:15Z,home-088,125,240,100,microwave,Microwave,indoor,user_driven,1.2,ON,0.828,3.45,37.63,62.37,NORMAL
r-07063,2026-07-11T17:30:15Z,home-088,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,37.63,62.37,NORMAL
r-07064,2026-07-11T17:30:15Z,home-088,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,OFF,0,0,37.63,62.37,NORMAL
r-07065,2026-07-11T17:30:15Z,home-088,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,37.63,62.37,NORMAL
r-07066,2026-07-11T17:30:15Z,home-088,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,37.63,62.37,NORMAL
r-07067,2026-07-11T17:30:15Z,home-088,125,240,100,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,ON,0.16,0.67,37.63,62.37,NORMAL
r-07068,2026-07-11T17:30:15Z,home-088,125,240,100,garage_tools,Garage / power tools,outdoor,user_driven,1.4,ON,1.119,4.66,37.63,62.37,NORMAL
r-07069,2026-07-11T17:30:15Z,home-088,125,240,100,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,37.63,62.37,NORMAL
r-07070,2026-07-11T17:30:15Z,home-088,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.207,5.03,37.63,62.37,NORMAL
r-07071,2026-07-11T19:45:40Z,home-088,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.152,0.63,36.55,63.45,NORMAL
r-07072,2026-07-11T19:45:40Z,home-088,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.316,1.32,36.55,63.45,NORMAL
r-07073,2026-07-11T19:45:40Z,home-088,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.541,2.25,36.55,63.45,NORMAL
r-07074,2026-07-11T19:45:40Z,home-088,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,36.55,63.45,NORMAL
r-07075,2026-07-11T19:45:40Z,home-088,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,5.509,22.95,36.55,63.45,NORMAL
r-07076,2026-07-11T19:45:40Z,home-088,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,36.55,63.45,NORMAL
r-07077,2026-07-11T19:45:40Z,home-088,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,36.55,63.45,NORMAL
r-07078,2026-07-11T19:45:40Z,home-088,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,OFF,0,0,36.55,63.45,NORMAL
r-07079,2026-07-11T19:45:40Z,home-088,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,36.55,63.45,NORMAL
r-07080,2026-07-11T19:45:40Z,home-088,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,ON,0.912,3.8,36.55,63.45,NORMAL
r-07081,2026-07-11T19:45:40Z,home-088,125,240,100,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,36.55,63.45,NORMAL
r-07082,2026-07-11T19:45:40Z,home-088,125,240,100,garage_tools,Garage / power tools,outdoor,user_driven,1.4,OFF,0,0,36.55,63.45,NORMAL
r-07083,2026-07-11T19:45:40Z,home-088,125,240,100,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,36.55,63.45,NORMAL
r-07084,2026-07-11T19:45:40Z,home-088,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.343,5.6,36.55,63.45,NORMAL
r-07085,2026-07-11T22:10:05Z,home-088,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.178,0.74,54.94,45.06,NORMAL
r-07086,2026-07-11T22:10:05Z,home-088,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.413,1.72,54.94,45.06,NORMAL
r-07087,2026-07-11T22:10:05Z,home-088,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.412,1.72,54.94,45.06,NORMAL
r-07088,2026-07-11T22:10:05Z,home-088,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,54.94,45.06,NORMAL
r-07089,2026-07-11T22:10:05Z,home-088,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,4.251,17.71,54.94,45.06,NORMAL
r-07090,2026-07-11T22:10:05Z,home-088,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,54.94,45.06,NORMAL
r-07091,2026-07-11T22:10:05Z,home-088,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,54.94,45.06,NORMAL
r-07092,2026-07-11T22:10:05Z,home-088,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,ON,6.407,26.7,54.94,45.06,NORMAL
r-07093,2026-07-11T22:10:05Z,home-088,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,54.94,45.06,NORMAL
r-07094,2026-07-11T22:10:05Z,home-088,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,ON,0.663,2.76,54.94,45.06,NORMAL
